+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |  SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taro890/icon                       | 0.392  | 0.392  | 0.392  | 0.392  | 0.392  | 0.392  | 0.392  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7554/livecomment             | 0.224  | 0.224  | 0.224  | 0.224  | 0.224  | 0.224  | 0.224  | 0.000  | 1964.000  | 1964.000   | 1964.000     | 1964.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7539/livecomment/1130/report | 0.380  | 0.380  | 0.380  | 0.380  | 0.380  | 0.380  | 0.380  | 0.000  | 2587.000  | 2587.000   | 2587.000     | 2587.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/asukakobayashi0/icon               | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/zsato0/icon                        | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabusakamoto0/icon               | 0.180  | 0.180  | 0.180  | 0.180  | 0.180  | 0.180  | 0.180  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hidekiyamamoto0/icon               | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7553/moderate                | 3.644  | 3.644  | 3.644  | 3.644  | 3.644  | 3.644  | 3.644  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/watanabenanami0/icon               | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tomoyatakahashi0/icon              | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7539/enter                   | 0.108  | 0.108  | 0.108  | 0.108  | 0.108  | 0.108  | 0.108  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/matsumotonaoko0/icon               | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hanako580/icon                     | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | DELETE | /api/livestream/7552/exit                    | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/mkondo0/icon                       | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7553/enter                   | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | DELETE | /api/livestream/7548/exit                    | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/rika500/icon                       | 0.416  | 0.416  | 0.416  | 0.416  | 0.416  | 0.416  | 0.416  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuki500/icon                       | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/inouehanako0/icon                  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7539/ngwords                 | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kyosuke210/icon                    | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7525/enter                   | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kobayashiminoru0/icon              | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nfujii0/icon                       | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamaguchiyumiko0/icon              | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tomoyanakajima0/icon               | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/junkondo0/icon                     | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taichi990/icon                     | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/sotaro880/icon                     | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7526/enter                   | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7538/livecomment/1128/report | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.000  | 2586.000  | 2586.000   | 2586.000     | 2586.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/mkondo1/icon                       | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/lnakamura0/icon                    | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/watanaberyosuke0/icon              | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoko110/icon                       | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kenichiwatanabe0/icon              | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ttanaka1/icon                      | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hashimotokenichi0/icon             | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.080  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ryosukeyamamoto0/icon              | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satoyoichi0/icon                   | 0.168  | 0.168  | 0.168  | 0.168  | 0.168  | 0.168  | 0.168  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yosukewatanabe0/icon               | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kyosukesasaki0/icon                | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yasuhirohashimoto0/icon            | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7528/enter                   | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/vwatanabe0/icon                    | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7553/report                  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 3.000     | 3.000      | 3.000        | 3.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7553/ngwords                 | 0.484  | 0.484  | 0.484  | 0.484  | 0.484  | 0.484  | 0.484  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shohei660/icon                     | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taro150/icon                       | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nanamiota0/icon                    | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7541/enter                   | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7537/livecomment/1127/report | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.000  | 2563.000  | 2563.000   | 2563.000     | 2563.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7535/report                  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 3.000     | 3.000      | 3.000        | 3.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naokoaoki0/icon                    | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tsubasa240/icon                    | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/gyamashita0/icon                   | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ekato2/icon                        | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/inouenaoto0/icon                   | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7535/ngwords                 | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.228  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7541/ngwords                 | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.220  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tsubasa610/icon                    | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ihayashi0/icon                     | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fujiwaramanabu0/icon               | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hiroshitakahashi0/icon             | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fujitataichi0/icon                 | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/user/kazuya580/statistics               | 20.000 | 20.000 | 20.000 | 20.000 | 20.000 | 20.000 | 20.000 | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/watanabeyuta0/icon                 | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ryoheiyamada0/icon                 | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/usuzuki0/icon                      | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fujiiatsushi0/icon                 | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7538/enter                   | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/eito0/icon                         | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomi720/icon                     | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fyamaguchi1/icon                   | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | DELETE | /api/livestream/7549/exit                    | 0.320  | 0.320  | 0.320  | 0.320  | 0.320  | 0.320  | 0.320  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/suzukiryohei0/icon                 | 0.244  | 0.244  | 0.244  | 0.244  | 0.244  | 0.244  | 0.244  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/lyamamoto0/icon                    | 0.152  | 0.152  | 0.152  | 0.152  | 0.152  | 0.152  | 0.152  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/xwatanabe0/icon                    | 0.076  | 0.076  | 0.076  | 0.076  | 0.076  | 0.076  | 0.076  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/user/satomigoto0/statistics             | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/maedataro0/icon                    | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/cyamaguchi0/icon                   | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nakamurasatomi0/icon               | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuta030/icon                       | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/uokada0/icon                       | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yokotakahashi0/icon                | 0.188  | 0.188  | 0.188  | 0.188  | 0.188  | 0.188  | 0.188  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akemigoto0/icon                    | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taichi181/icon                     | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kumiko980/icon                     | 0.196  | 0.196  | 0.196  | 0.196  | 0.196  | 0.196  | 0.196  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7525/moderate                | 3.564  | 3.564  | 3.564  | 3.564  | 3.564  | 3.564  | 3.564  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tnakagawa0/icon                    | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoichiyamamoto0/icon               | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamadakaori1/icon                  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7533/moderate                | 3.184  | 3.184  | 3.184  | 3.184  | 3.184  | 3.184  | 3.184  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fkobayashi0/icon                   | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/gtanaka0/icon                      | 1.108  | 1.108  | 1.108  | 1.108  | 1.108  | 1.108  | 1.108  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | DELETE | /api/livestream/7526/exit                    | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hiroshifujita0/icon                | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7533/enter                   | 0.420  | 0.420  | 0.420  | 0.420  | 0.420  | 0.420  | 0.420  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nakagawamituru0/icon               | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
